"","team","team_name","year","total","home","away","week","weekly_attendance"
"6313","New York","Jets",2011,1187392,631888,555504,6,78912
"6314","New York","Jets",2011,1187392,631888,555504,7,79088
"6315","New York","Jets",2011,1187392,631888,555504,8,NA
"6316","New York","Jets",2011,1187392,631888,555504,9,70133
"6317","New York","Jets",2011,1187392,631888,555504,10,79088
"6318","New York","Jets",2011,1187392,631888,555504,11,74746
"6319","New York","Jets",2011,1187392,631888,555504,12,79088
"6320","New York","Jets",2011,1187392,631888,555504,13,74121
"6321","New York","Jets",2011,1187392,631888,555504,14,79088
"6322","New York","Jets",2011,1187392,631888,555504,15,69144
"6323","New York","Jets",2011,1187392,631888,555504,16,79088
"6324","New York","Jets",2011,1187392,631888,555504,17,65811
"6325","Oakland","Raiders",2011,1018629,473938,544691,1,75671
"6326","Oakland","Raiders",2011,1018629,473938,544691,2,68191
"6327","Oakland","Raiders",2011,1018629,473938,544691,3,61546
"6328","Oakland","Raiders",2011,1018629,473938,544691,4,62572
"6329","Oakland","Raiders",2011,1018629,473938,544691,5,71420
"6330","Oakland","Raiders",2011,1018629,473938,544691,6,57300
"6331","Oakland","Raiders",2011,1018629,473938,544691,7,57361
"6332","Oakland","Raiders",2011,1018629,473938,544691,8,NA
"6333","Oakland","Raiders",2011,1018629,473938,544691,9,58125
"6334","Oakland","Raiders",2011,1018629,473938,544691,10,68109
"6335","Oakland","Raiders",2011,1018629,473938,544691,11,62748
"6336","Oakland","Raiders",2011,1018629,473938,544691,12,59244
"6337","Oakland","Raiders",2011,1018629,473938,544691,13,57225
"6338","Oakland","Raiders",2011,1018629,473938,544691,14,70524
"6339","Oakland","Raiders",2011,1018629,473938,544691,15,59069
"6340","Oakland","Raiders",2011,1018629,473938,544691,16,70803
"6341","Oakland","Raiders",2011,1018629,473938,544691,17,58721
"6342","Philadelphia","Eagles",2011,1129171,553152,576019,1,56722
"6343","Philadelphia","Eagles",2011,1129171,553152,576019,2,69608
"6344","Philadelphia","Eagles",2011,1129171,553152,576019,3,69144
"6345","Philadelphia","Eagles",2011,1129171,553152,576019,4,69144
"6346","Philadelphia","Eagles",2011,1129171,553152,576019,5,69803
"6347","Philadelphia","Eagles",2011,1129171,553152,576019,6,80447
"6348","Philadelphia","Eagles",2011,1129171,553152,576019,7,NA
"6349","Philadelphia","Eagles",2011,1129171,553152,576019,8,69144
"6350","Philadelphia","Eagles",2011,1129171,553152,576019,9,69144
"6351","Philadelphia","Eagles",2011,1129171,553152,576019,10,69144
"6352","Philadelphia","Eagles",2011,1129171,553152,576019,11,79743
"6353","Philadelphia","Eagles",2011,1129171,553152,576019,12,69144
"6354","Philadelphia","Eagles",2011,1129171,553152,576019,13,67039
"6355","Philadelphia","Eagles",2011,1129171,553152,576019,14,67823
"6356","Philadelphia","Eagles",2011,1129171,553152,576019,15,69144
"6357","Philadelphia","Eagles",2011,1129171,553152,576019,16,84834
"6358","Philadelphia","Eagles",2011,1129171,553152,576019,17,69144
"6359","Pittsburgh","Steelers",2011,1049515,504279,545236,1,71434
"6360","Pittsburgh","Steelers",2011,1049515,504279,545236,2,63663
"6361","Pittsburgh","Steelers",2011,1049515,504279,545236,3,66309
"6362","Pittsburgh","Steelers",2011,1049515,504279,545236,4,71585
"6363","Pittsburgh","Steelers",2011,1049515,504279,545236,5,63875
"6364","Pittsburgh","Steelers",2011,1049515,504279,545236,6,62934
"6365","Pittsburgh","Steelers",2011,1049515,504279,545236,7,62475
"6366","Pittsburgh","Steelers",2011,1049515,504279,545236,8,64424
"6367","Pittsburgh","Steelers",2011,1049515,504279,545236,9,64851
"6368","Pittsburgh","Steelers",2011,1049515,504279,545236,10,63262
"6369","Pittsburgh","Steelers",2011,1049515,504279,545236,11,NA
"6370","Pittsburgh","Steelers",2011,1049515,504279,545236,12,72173
"6371","Pittsburgh","Steelers",2011,1049515,504279,545236,13,63697
"6372","Pittsburgh","Steelers",2011,1049515,504279,545236,14,60754
"6373","Pittsburgh","Steelers",2011,1049515,504279,545236,15,69732
"6374","Pittsburgh","Steelers",2011,1049515,504279,545236,16,60081
"6375","Pittsburgh","Steelers",2011,1049515,504279,545236,17,68266
"6376","San Diego","Chargers",2011,1064892,523143,541749,1,66716
"6377","San Diego","Chargers",2011,1064892,523143,541749,2,68756
"6378","San Diego","Chargers",2011,1064892,523143,541749,3,62236
"6379","San Diego","Chargers",2011,1064892,523143,541749,4,63002
"6380","San Diego","Chargers",2011,1064892,523143,541749,5,74895
"6381","San Diego","Chargers",2011,1064892,523143,541749,6,NA
"6382","San Diego","Chargers",2011,1064892,523143,541749,7,79088
"6383","San Diego","Chargers",2011,1064892,523143,541749,8,72733
"6384","San Diego","Chargers",2011,1064892,523143,541749,9,68908
"6385","San Diego","Chargers",2011,1064892,523143,541749,10,68109
"6386","San Diego","Chargers",2011,1064892,523143,541749,11,62344
"6387","San Diego","Chargers",2011,1064892,523143,541749,12,64436
"6388","San Diego","Chargers",2011,1064892,523143,541749,13,62743
"6389","San Diego","Chargers",2011,1064892,523143,541749,14,62494
"6390","San Diego","Chargers",2011,1064892,523143,541749,15,67242
"6391","San Diego","Chargers",2011,1064892,523143,541749,16,62469
"6392","San Diego","Chargers",2011,1064892,523143,541749,17,58721
"6393","San Francisco","49ers",2011,1065296,557856,507440,1,69732
"6394","San Francisco","49ers",2011,1065296,557856,507440,2,69732
"6395","San Francisco","49ers",2011,1065296,557856,507440,3,43363
"6396","San Francisco","49ers",2011,1065296,557856,507440,4,69144
"6397","San Francisco","49ers",2011,1065296,557856,507440,5,69732
"6398","San Francisco","49ers",2011,1065296,557856,507440,6,62061
"6399","San Francisco","49ers",2011,1065296,557856,507440,7,NA
"6400","San Francisco","49ers",2011,1065296,557856,507440,8,69732
"6401","San Francisco","49ers",2011,1065296,557856,507440,9,78032
"6402","San Francisco","49ers",2011,1065296,557856,507440,10,69732
"6403","San Francisco","49ers",2011,1065296,557856,507440,11,69732
"6404","San Francisco","49ers",2011,1065296,557856,507440,12,71345
"6405","San Francisco","49ers",2011,1065296,557856,507440,13,69732
"6406","San Francisco","49ers",2011,1065296,557856,507440,14,60808
"6407","San Francisco","49ers",2011,1065296,557856,507440,15,69732
"6408","San Francisco","49ers",2011,1065296,557856,507440,16,66697
"6409","San Francisco","49ers",2011,1065296,557856,507440,17,55990
"6410","Seattle","Seahawks",2011,1070956,531311,539645,1,69732
"6411","Seattle","Seahawks",2011,1070956,531311,539645,2,63663
"6412","Seattle","Seahawks",2011,1070956,531311,539645,3,66199
"6413","Seattle","Seahawks",2011,1070956,531311,539645,4,66266
"6414","Seattle","Seahawks",2011,1070956,531311,539645,5,78650
"6415","Seattle","Seahawks",2011,1070956,531311,539645,6,NA
"6416","Seattle","Seahawks",2011,1070956,531311,539645,7,66350
"6417","Seattle","Seahawks",2011,1070956,531311,539645,8,66004
"6418","Seattle","Seahawks",2011,1070956,531311,539645,9,81510
"6419","Seattle","Seahawks",2011,1070956,531311,539645,10,66522
"6420","Seattle","Seahawks",2011,1070956,531311,539645,11,56400
"6421","Seattle","Seahawks",2011,1070956,531311,539645,12,66007
"6422","Seattle","Seahawks",2011,1070956,531311,539645,13,67039
"6423","Seattle","Seahawks",2011,1070956,531311,539645,14,66577
"6424","Seattle","Seahawks",2011,1070956,531311,539645,15,61542
"6425","Seattle","Seahawks",2011,1070956,531311,539645,16,66697
"6426","Seattle","Seahawks",2011,1070956,531311,539645,17,61798
"6427","St. Louis","Rams",2011,1002051,451153,550898,1,56722
"6428","St. Louis","Rams",2011,1002051,451153,550898,2,78290
"6429","St. Louis","Rams",2011,1002051,451153,550898,3,56289
"6430","St. Louis","Rams",2011,1002051,451153,550898,4,56113
"6431","St. Louis","Rams",2011,1002051,451153,550898,5,NA
"6432","St. Louis","Rams",2011,1002051,451153,550898,6,70604
"6433","St. Louis","Rams",2011,1002051,451153,550898,7,80086
"6434","St. Louis","Rams",2011,1002051,451153,550898,8,57179
"6435","St. Louis","Rams",2011,1002051,451153,550898,9,60628
"6436","St. Louis","Rams",2011,1002051,451153,550898,10,64900
"6437","St. Louis","Rams",2011,1002051,451153,550898,11,56400
"6438","St. Louis","Rams",2011,1002051,451153,550898,12,56029
"6439","St. Louis","Rams",2011,1002051,451153,550898,13,69732
"6440","St. Louis","Rams",2011,1002051,451153,550898,14,66577
"6441","St. Louis","Rams",2011,1002051,451153,550898,15,56431
"6442","St. Louis","Rams",2011,1002051,451153,550898,16,60081
"6443","St. Louis","Rams",2011,1002051,451153,550898,17,55990
"6444","Tampa Bay","Buccaneers",2011,1019250,473281,545969,1,51274
"6445","Tampa Bay","Buccaneers",2011,1019250,473281,545969,2,62461
"6446","Tampa Bay","Buccaneers",2011,1019250,473281,545969,3,46995
"6447","Tampa Bay","Buccaneers",2011,1019250,473281,545969,4,63972
"6448","Tampa Bay","Buccaneers",2011,1019250,473281,545969,5,69732
"6449","Tampa Bay","Buccaneers",2011,1019250,473281,545969,6,56590
"6450","Tampa Bay","Buccaneers",2011,1019250,473281,545969,7,76981
"6451","Tampa Bay","Buccaneers",2011,1019250,473281,545969,8,NA
"6452","Tampa Bay","Buccaneers",2011,1019250,473281,545969,9,73043
"6453","Tampa Bay","Buccaneers",2011,1019250,473281,545969,10,56037
"6454","Tampa Bay","Buccaneers",2011,1019250,473281,545969,11,70498
"6455","Tampa Bay","Buccaneers",2011,1019250,473281,545969,12,69143
"6456","Tampa Bay","Buccaneers",2011,1019250,473281,545969,13,56270
"6457","Tampa Bay","Buccaneers",2011,1019250,473281,545969,14,62562
"6458","Tampa Bay","Buccaneers",2011,1019250,473281,545969,15,65162
"6459","Tampa Bay","Buccaneers",2011,1019250,473281,545969,16,70363
"6460","Tampa Bay","Buccaneers",2011,1019250,473281,545969,17,68167
"6461","Tennessee","Titans",2011,1077697,553144,524553,1,61619
"6462","Tennessee","Titans",2011,1077697,553144,524553,2,69143
"6463","Tennessee","Titans",2011,1077697,553144,524553,3,69143
"6464","Tennessee","Titans",2011,1077697,553144,524553,4,66240
"6465","Tennessee","Titans",2011,1077697,553144,524553,5,63875
"6466","Tennessee","Titans",2011,1077697,553144,524553,6,NA
"6467","Tennessee","Titans",2011,1077697,553144,524553,7,69143
"6468","Tennessee","Titans",2011,1077697,553144,524553,8,69143
"6469","Tennessee","Titans",2011,1077697,553144,524553,9,69143
"6470","Tennessee","Titans",2011,1077697,553144,524553,10,72409
"6471","Tennessee","Titans",2011,1077697,553144,524553,11,68164
"6472","Tennessee","Titans",2011,1077697,553144,524553,12,69143
"6473","Tennessee","Titans",2011,1077697,553144,524553,13,56463
"6474","Tennessee","Titans",2011,1077697,553144,524553,14,69143
"6475","Tennessee","Titans",2011,1077697,553144,524553,15,64271
"6476","Tennessee","Titans",2011,1077697,553144,524553,16,69143
"6477","Tennessee","Titans",2011,1077697,553144,524553,17,71512
"6478","Washington","Redskins",2011,1158341,615368,542973,1,80121
"6479","Washington","Redskins",2011,1158341,615368,542973,2,76330
"6480","Washington","Redskins",2011,1158341,615368,542973,3,91017
"6481","Washington","Redskins",2011,1158341,615368,542973,4,56113
"6482","Washington","Redskins",2011,1158341,615368,542973,5,NA
"6483","Washington","Redskins",2011,1158341,615368,542973,6,80447
"6484","Washington","Redskins",2011,1158341,615368,542973,7,73245
"6485","Washington","Redskins",2011,1158341,615368,542973,8,51579
"6486","Washington","Redskins",2011,1158341,615368,542973,9,78032
"6487","Washington","Redskins",2011,1158341,615368,542973,10,57007
"6488","Washington","Redskins",2011,1158341,615368,542973,11,80122
"6489","Washington","Redskins",2011,1158341,615368,542973,12,66007
"6490","Washington","Redskins",2011,1158341,615368,542973,13,74121
"6491","Washington","Redskins",2011,1158341,615368,542973,14,77825
"6492","Washington","Redskins",2011,1158341,615368,542973,15,78861
"6493","Washington","Redskins",2011,1158341,615368,542973,16,68370
"6494","Washington","Redskins",2011,1158341,615368,542973,17,69144
"6495","Arizona","Cardinals",2012,1028241,487125,541116,1,60032
"6496","Arizona","Cardinals",2012,1028241,487125,541116,2,68756
"6497","Arizona","Cardinals",2012,1028241,487125,541116,3,60436
"6498","Arizona","Cardinals",2012,1028241,487125,541116,4,60183
"6499","Arizona","Cardinals",2012,1028241,487125,541116,5,54653
"6500","Arizona","Cardinals",2012,1028241,487125,541116,6,60385
"6501","Arizona","Cardinals",2012,1028241,487125,541116,7,61068
"6502","Arizona","Cardinals",2012,1028241,487125,541116,8,62810
"6503","Arizona","Cardinals",2012,1028241,487125,541116,9,70504
"6504","Arizona","Cardinals",2012,1028241,487125,541116,10,NA
"6505","Arizona","Cardinals",2012,1028241,487125,541116,11,69630
"6506","Arizona","Cardinals",2012,1028241,487125,541116,12,60062
"6507","Arizona","Cardinals",2012,1028241,487125,541116,13,79088
"6508","Arizona","Cardinals",2012,1028241,487125,541116,14,67685
"6509","Arizona","Cardinals",2012,1028241,487125,541116,15,60483
"6510","Arizona","Cardinals",2012,1028241,487125,541116,16,62734
"6511","Arizona","Cardinals",2012,1028241,487125,541116,17,69732
"6512","Atlanta","Falcons",2012,1102398,560773,541625,1,71180
"6513","Atlanta","Falcons",2012,1102398,560773,541625,2,70427
"6514","Atlanta","Falcons",2012,1102398,560773,541625,3,61297
"6515","Atlanta","Falcons",2012,1102398,560773,541625,4,69594
"6516","Atlanta","Falcons",2012,1102398,560773,541625,5,75337
"6517","Atlanta","Falcons",2012,1102398,560773,541625,6,69383
"6518","Atlanta","Falcons",2012,1102398,560773,541625,7,NA
"6519","Atlanta","Falcons",2012,1102398,560773,541625,8,69144
"6520","Atlanta","Falcons",2012,1102398,560773,541625,9,70840
"6521","Atlanta","Falcons",2012,1102398,560773,541625,10,73126
"6522","Atlanta","Falcons",2012,1102398,560773,541625,11,69630
"6523","Atlanta","Falcons",2012,1102398,560773,541625,12,54400
"6524","Atlanta","Falcons",2012,1102398,560773,541625,13,70514
"6525","Atlanta","Falcons",2012,1102398,560773,541625,14,73292
"6526","Atlanta","Falcons",2012,1102398,560773,541625,15,70741
"6527","Atlanta","Falcons",2012,1102398,560773,541625,16,63849
"6528","Atlanta","Falcons",2012,1102398,560773,541625,17,69644
"6529","Baltimore","Ravens",2012,1109404,570229,539175,1,71064
"6530","Baltimore","Ravens",2012,1109404,570229,539175,2,69144
"6531","Baltimore","Ravens",2012,1109404,570229,539175,3,71269
"6532","Baltimore","Ravens",2012,1109404,570229,539175,4,70944
"6533","Baltimore","Ravens",2012,1109404,570229,539175,5,68803
"6534","Baltimore","Ravens",2012,1109404,570229,539175,6,71384
"6535","Baltimore","Ravens",2012,1109404,570229,539175,7,71708
"6536","Baltimore","Ravens",2012,1109404,570229,539175,8,NA
"6537","Baltimore","Ravens",2012,1109404,570229,539175,9,65449
"6538","Baltimore","Ravens",2012,1109404,570229,539175,10,71339
"6539","Baltimore","Ravens",2012,1109404,570229,539175,11,63446
"6540","Baltimore","Ravens",2012,1109404,570229,539175,12,57882
"6541","Baltimore","Ravens",2012,1109404,570229,539175,13,71442
"6542","Baltimore","Ravens",2012,1109404,570229,539175,14,81178
"6543","Baltimore","Ravens",2012,1109404,570229,539175,15,71317
"6544","Baltimore","Ravens",2012,1109404,570229,539175,16,71470
"6545","Baltimore","Ravens",2012,1109404,570229,539175,17,61565
"6546","Buffalo","Bills",2012,1033263,495423,537840,1,79088
"6547","Buffalo","Bills",2012,1033263,495423,537840,2,69402
"6548","Buffalo","Bills",2012,1033263,495423,537840,3,69353
"6549","Buffalo","Bills",2012,1033263,495423,537840,4,70684
"6550","Buffalo","Bills",2012,1033263,495423,537840,5,69732
"6551","Buffalo","Bills",2012,1033263,495423,537840,6,60385
"6552","Buffalo","Bills",2012,1033263,495423,537840,7,68836
"6553","Buffalo","Bills",2012,1033263,495423,537840,8,NA
"6554","Buffalo","Bills",2012,1033263,495423,537840,9,71698
"6555","Buffalo","Bills",2012,1033263,495423,537840,10,68756
"6556","Buffalo","Bills",2012,1033263,495423,537840,11,69118
"6557","Buffalo","Bills",2012,1033263,495423,537840,12,64366
"6558","Buffalo","Bills",2012,1033263,495423,537840,13,53971
"6559","Buffalo","Bills",2012,1033263,495423,537840,14,68109
"6560","Buffalo","Bills",2012,1033263,495423,537840,15,40770
"6561","Buffalo","Bills",2012,1033263,495423,537840,16,54462
"6562","Buffalo","Bills",2012,1033263,495423,537840,17,54533
"6563","Carolina","Panthers",2012,1108455,586347,522108,1,51533
"6564","Carolina","Panthers",2012,1108455,586347,522108,2,72879
"6565","Carolina","Panthers",2012,1108455,586347,522108,3,73951
"6566","Carolina","Panthers",2012,1108455,586347,522108,4,69594
"6567","Carolina","Panthers",2012,1108455,586347,522108,5,72676
"6568","Carolina","Panthers",2012,1108455,586347,522108,6,NA
"6569","Carolina","Panthers",2012,1108455,586347,522108,7,73981
"6570","Carolina","Panthers",2012,1108455,586347,522108,8,62254
"6571","Carolina","Panthers",2012,1108455,586347,522108,9,79767
"6572","Carolina","Panthers",2012,1108455,586347,522108,10,73939
"6573","Carolina","Panthers",2012,1108455,586347,522108,11,72603
"6574","Carolina","Panthers",2012,1108455,586347,522108,12,69144
"6575","Carolina","Panthers",2012,1108455,586347,522108,13,62860
"6576","Carolina","Panthers",2012,1108455,586347,522108,14,73292
"6577","Carolina","Panthers",2012,1108455,586347,522108,15,53832
"6578","Carolina","Panthers",2012,1108455,586347,522108,16,73026
"6579","Carolina","Panthers",2012,1108455,586347,522108,17,73124
"6580","Chicago","Bears",2012,1056462,498633,557829,1,62341
"6581","Chicago","Bears",2012,1056462,498633,557829,2,70543
"6582","Chicago","Bears",2012,1056462,498633,557829,3,62224
"6583","Chicago","Bears",2012,1056462,498633,557829,4,90080
"6584","Chicago","Bears",2012,1056462,498633,557829,5,67012
"6585","Chicago","Bears",2012,1056462,498633,557829,6,NA
"6586","Chicago","Bears",2012,1056462,498633,557829,7,62300
